"USER_ID"	"xgboost_preProcess8_1802"	"xgboost_preProcess8_1430"	"xgboost_preProcess8_8415"	"xgboost_preProcess8_1336"	"xgboost_preProcess8_4774"	"kNN_preProcess8_1802"	"kNN_preProcess8_1430"	"kNN_preProcess8_8415"	"kNN_preProcess8_1336"	"svm_preProcess8_1802"	"svm_preProcess8_1430"	"svm_preProcess8_8415"	"svm_preProcess8_1336"	"Party"
6255	0.468970835208893	0.480473846197128	0.474233329296112	0.468503147363663	0.443762004375458	0	1	1	1	0	0	0	0	"Republican"
6256	0.672653555870056	0.702084422111511	0.593271493911743	0.62507176399231	0.617762207984924	1	1	0	1	1	1	1	1	"Republican"
6257	0.531439363956451	0.543749272823334	0.516603946685791	0.612461447715759	0.521156191825867	0	0	0	0	1	1	1	1	"Republican"
6258	0.523568511009216	0.557815968990326	0.495211660861969	0.509916841983795	0.581982254981995	0	0	0	0	1	1	1	1	"Republican"
6260	0.499931693077087	0.507572650909424	0.507947504520416	0.454937249422073	0.507413625717163	0	0	0	0	0	0	0	0	"Republican"
6261	0.51533567905426	0.48030748963356	0.526458084583282	0.501149535179138	0.552530646324158	0	0	0	0	1	1	1	1	"Republican"
6264	0.437387615442276	0.426682204008102	0.412635058164597	0.44011601805687	0.379451423883438	0	0	0	0	0	0	0	0	"Democrat"
6265	0.175991967320442	0.179664969444275	0.170496165752411	0.1678197234869	0.160783737897873	0	0	0	0	0	0	0	0	"Democrat"
6266	0.443952292203903	0.426618933677673	0.422908306121826	0.434401631355286	0.471887797117233	0	0	0	0	0	0	0	0	"Republican"
6267	0.379284530878067	0.321383535861969	0.432643860578537	0.402389228343964	0.359017342329025	0	0	0	0	0	0	0	0	"Democrat"
6269	0.442175835371017	0.504400014877319	0.494644731283188	0.437610119581223	0.452941954135895	0	0	0	0	0	0	0	0	"Democrat"
6270	0.546802282333374	0.494114518165588	0.568707346916199	0.539886057376862	0.518628001213074	0	0	0	0	0	0	0	0	"Republican"
6271	0.50786429643631	0.55014979839325	0.530994713306427	0.534479379653931	0.508207142353058	0	0	0	0	0	0	0	1	"Republican"
6273	0.50578635931015	0.505246758460999	0.521587252616882	0.514756679534912	0.513166069984436	0	0	0	0	0	0	0	0	"Democrat"
6274	0.478001981973648	0.454637616872787	0.542909145355225	0.427299410104752	0.465497881174088	0	0	0	0	0	0	0	0	"Democrat"
6275	0.443199634552002	0.404381573200226	0.410094141960144	0.377531439065933	0.432224065065384	0	0	0	0	0	0	0	0	"Democrat"
6276	0.463898569345474	0.476056575775146	0.434026956558228	0.487354665994644	0.48041495680809	0	0	0	0	0	0	0	0	"Republican"
6277	0.373587220907211	0.402971655130386	0.358011573553085	0.407977402210236	0.376436531543732	0	0	0	0	0	0	0	0	"Democrat"
6279	0.472815424203873	0.455393940210342	0.491189688444138	0.475149363279343	0.493536472320557	0	0	0	0	0	0	0	0	"Republican"
6280	0.500898241996765	0.484941989183426	0.468517750501633	0.504370808601379	0.521128058433533	0	0	0	0	0	0	0	0	"Republican"
6281	0.494318097829819	0.510059952735901	0.592456996440887	0.493306487798691	0.494026303291321	1	1	1	1	0	0	0	0	"Democrat"
6282	0.552307367324829	0.561403095722198	0.515521824359894	0.542135655879974	0.518294334411621	0	0	0	0	1	1	1	1	"Democrat"
6283	0.703164041042328	0.635006248950958	0.633599638938904	0.58568263053894	0.630326509475708	0	0	0	0	1	1	1	1	"Republican"
6284	0.321876555681229	0.387379109859467	0.385533690452576	0.384701132774353	0.418844431638718	0	0	0	0	0	0	0	0	"Democrat"
6286	0.430785030126572	0.500936627388	0.436789274215698	0.428364187479019	0.453479051589966	0	0	0	0	0	0	0	0	"Democrat"
6288	0.540365517139435	0.533400416374207	0.483352899551392	0.551748752593994	0.515598118305206	0	0	0	0	0	0	0	0	"Republican"
6289	0.697607815265656	0.605167269706726	0.603597044944763	0.67540830373764	0.567561745643616	0	0	0	0	1	1	1	1	"Republican"
6290	0.561443090438843	0.588409423828125	0.625603556632996	0.578728973865509	0.595730364322662	0	0	0	0	1	1	1	1	"Democrat"
6292	0.557773888111115	0.564271211624146	0.574504554271698	0.610655069351196	0.703801095485687	0	0	0	0	1	1	1	1	"Republican"
6293	0.315704494714737	0.36452904343605	0.289827048778534	0.284767836332321	0.308183163404465	0	0	0	0	0	0	0	0	"Democrat"
6294	0.392098218202591	0.355245500802994	0.329298049211502	0.302544444799423	0.306125432252884	0	0	0	0	0	0	0	0	"Republican"
6295	0.479558885097504	0.630928993225098	0.592851400375366	0.654673933982849	0.642405688762665	0	0	0	0	1	1	1	1	"Republican"
6296	0.436617761850357	0.426604866981506	0.443142712116241	0.405701041221619	0.43585616350174	0	0	1	0	0	0	0	0	"Democrat"
6297	0.428246706724167	0.501968145370483	0.461209028959274	0.474552094936371	0.478560358285904	0	0	0	0	0	1	1	1	"Republican"
6298	0.75338751077652	0.731481790542603	0.778679966926575	0.715067088603973	0.752740740776062	0	1	0	1	1	1	1	1	"Republican"
6299	0.696216225624084	0.599439084529877	0.721115112304688	0.595775067806244	0.691368639469147	1	1	1	1	1	1	1	1	"Republican"
6301	0.368383049964905	0.365022540092468	0.383757323026657	0.371594816446304	0.354372829198837	0	0	0	0	0	0	0	0	"Democrat"
6303	0.602549612522125	0.500642359256744	0.638868391513824	0.595324158668518	0.568377554416656	0	0	0	1	0	0	1	1	"Democrat"
6304	0.442279070615768	0.46259731054306	0.511324524879456	0.485323339700699	0.439949870109558	0	0	0	0	0	0	0	0	"Republican"
6306	0.483187705278397	0.487613618373871	0.468650311231613	0.462169110774994	0.483934670686722	0	0	0	0	0	0	0	0	"Democrat"
6307	0.410189092159271	0.443631291389465	0.373070985078812	0.413280546665192	0.425425410270691	0	0	0	0	0	0	0	0	"Republican"
6308	0.499931693077087	0.507572650909424	0.530994713306427	0.495303124189377	0.52334600687027	0	0	0	0	1	1	0	1	"Democrat"
6309	0.493611186742783	0.508830845355988	0.489740431308746	0.487262398004532	0.477672219276428	0	0	0	0	0	0	0	0	"Democrat"
6310	0.729343414306641	0.629404604434967	0.561784088611603	0.642284631729126	0.535095393657684	0	1	0	0	1	1	1	1	"Republican"
6311	0.555825769901276	0.420134305953979	0.491475105285645	0.584420502185822	0.499707460403442	0	0	0	0	0	0	0	0	"Republican"
6312	0.439641922712326	0.510043263435364	0.455117523670197	0.500758469104767	0.451822400093079	0	0	0	0	1	1	1	1	"Republican"
6313	0.417074084281921	0.345117658376694	0.373630374670029	0.34579873085022	0.386588603258133	0	0	0	0	0	0	0	0	"Republican"
6314	0.466299057006836	0.454637616872787	0.44365605711937	0.445792615413666	0.469068348407745	0	0	0	0	0	0	1	0	"Democrat"
6315	0.333816647529602	0.361857384443283	0.37811067700386	0.419968456029892	0.382634729146957	0	0	0	0	0	0	0	0	"Democrat"
6317	0.45803827047348	0.451138347387314	0.477987945079803	0.384782880544662	0.393536388874054	0	0	0	0	0	0	0	0	"Democrat"
6318	0.398963868618011	0.434923648834229	0.46801033616066	0.404077619314194	0.431723564863205	0	0	0	0	0	0	0	0	"Republican"
6319	0.332724541425705	0.299028307199478	0.356807887554169	0.33607941865921	0.35386598110199	0	0	0	0	0	0	0	0	"Republican"
6320	0.498299092054367	0.486882925033569	0.433792144060135	0.392325937747955	0.507578134536743	1	0	1	0	1	1	0	0	"Republican"
6321	0.45260015130043	0.438069015741348	0.515131950378418	0.427041947841644	0.409471273422241	0	0	0	0	0	0	0	0	"Democrat"
6322	0.415164172649384	0.428774654865265	0.412850111722946	0.437412708997726	0.419784992933273	0	0	0	0	0	0	0	0	"Republican"
6323	0.606129348278046	0.594981908798218	0.573459088802338	0.623818933963776	0.58225029706955	0	0	0	0	1	1	1	1	"Democrat"
6324	0.635811567306519	0.594136536121368	0.671047270298004	0.587208330631256	0.646900057792664	1	0	0	0	1	1	1	1	"Republican"
6325	0.411325246095657	0.429712116718292	0.447242736816406	0.425014585256577	0.456496447324753	0	0	0	0	0	0	0	0	"Republican"
6326	0.339498847723007	0.362271130084991	0.316888332366943	0.347552239894867	0.294618189334869	0	0	0	0	0	0	0	0	"Democrat"
6327	0.39884090423584	0.375529408454895	0.389727562665939	0.451410591602325	0.394365251064301	0	0	0	0	0	0	0	0	"Democrat"
6328	0.320525705814362	0.304725408554077	0.342249989509583	0.296683371067047	0.362891972064972	0	0	0	0	0	0	0	0	"Republican"
6329	0.483248591423035	0.50403755903244	0.502371847629547	0.482345849275589	0.508207142353058	0	0	0	0	0	0	0	0	"Republican"
6330	0.405530750751495	0.30086287856102	0.371588885784149	0.36412900686264	0.397379279136658	0	0	0	0	0	0	0	0	"Republican"
6331	0.306485503911972	0.277208685874939	0.250966966152191	0.293330073356628	0.364978015422821	0	0	0	0	0	0	0	0	"Democrat"
6332	0.411611348390579	0.420522421598434	0.466875195503235	0.390002995729446	0.417883902788162	0	0	0	0	0	0	0	0	"Democrat"
6333	0.541612207889557	0.509252786636353	0.527911305427551	0.523056089878082	0.513197958469391	0	0	0	0	1	1	1	1	"Democrat"
6334	0.382761478424072	0.411612033843994	0.433971047401428	0.404066979885101	0.409261852502823	0	0	0	0	0	0	0	0	"Democrat"
6335	0.498232185840607	0.554445683956146	0.51412034034729	0.590618908405304	0.550176322460175	0	0	0	0	1	1	1	1	"Democrat"
6336	0.672743141651154	0.632950186729431	0.601419746875763	0.61183500289917	0.598675191402435	0	0	0	0	1	1	1	1	"Republican"
6338	0.431347042322159	0.44402015209198	0.44012638926506	0.450108587741852	0.472356855869293	0	0	0	0	0	0	0	0	"Republican"
6339	0.273712426424026	0.358620584011078	0.21693928539753	0.269506573677063	0.30240398645401	0	0	0	0	0	0	0	0	"Republican"
6340	0.63342410326004	0.613984167575836	0.685204148292542	0.69894140958786	0.671336650848389	0	0	0	0	1	1	1	1	"Republican"
6341	0.542967557907104	0.464643359184265	0.554320871829987	0.445874989032745	0.462384790182114	0	0	0	0	0	0	1	0	"Republican"
6342	0.482738792896271	0.425249308347702	0.542909145355225	0.424957424402237	0.488965719938278	0	0	0	0	0	0	0	0	"Democrat"
6343	0.367571651935577	0.409530103206635	0.352655470371246	0.397968918085098	0.399653285741806	0	0	0	0	0	0	0	0	"Republican"
6345	0.431577503681183	0.467952758073807	0.410844683647156	0.448135077953339	0.431928247213364	0	0	0	0	0	0	0	0	"Democrat"
6347	0.510031223297119	0.459906607866287	0.473771840333939	0.487908571958542	0.43464794754982	0	0	0	0	0	0	0	0	"Republican"
6349	0.502631187438965	0.537173628807068	0.512485861778259	0.56721442937851	0.513324797153473	0	0	0	0	1	1	1	1	"Democrat"
6350	0.560005605220795	0.515539705753326	0.569013833999634	0.579719364643097	0.582443177700043	0	0	0	0	1	1	1	1	"Democrat"
6351	0.489183008670807	0.524953722953796	0.513778746128082	0.483547657728195	0.534600436687469	0	0	0	0	1	0	1	1	"Democrat"
6352	0.764286816120148	0.751810312271118	0.688531219959259	0.774654984474182	0.701561808586121	1	1	1	1	1	1	1	1	"Republican"
6353	0.692535519599915	0.658499300479889	0.657724499702454	0.638362407684326	0.67316597700119	0	0	0	0	1	1	1	1	"Republican"
6354	0.399008065462112	0.38531556725502	0.442236304283142	0.309836268424988	0.331628322601318	0	0	0	0	0	0	0	0	"Republican"
6355	0.46061509847641	0.397415399551392	0.441628724336624	0.26975405216217	0.462591975927353	0	0	0	0	0	0	0	0	"Republican"
6357	0.721810579299927	0.565064370632172	0.61729371547699	0.693693697452545	0.626134395599365	0	0	0	0	1	1	1	1	"Republican"
6358	0.49782121181488	0.503282904624939	0.4360111951828	0.448582619428635	0.477453500032425	0	0	0	0	0	0	0	0	"Republican"
6359	0.644991457462311	0.514537811279297	0.677431881427765	0.640137434005737	0.690374374389648	0	0	0	0	1	1	1	1	"Democrat"
6361	0.376785576343536	0.334877043962479	0.378362268209457	0.377252459526062	0.370980560779572	0	0	0	0	0	0	0	0	"Democrat"
6362	0.291299849748611	0.392140179872513	0.343551486730576	0.380962282419205	0.387751787900925	0	0	0	0	0	0	0	0	"Democrat"
6363	0.336893737316132	0.38750359416008	0.364040613174438	0.45680758357048	0.375892162322998	0	0	0	0	0	0	0	0	"Democrat"
6364	0.751779139041901	0.782021284103394	0.781581342220306	0.718936622142792	0.732260406017303	1	1	1	1	1	1	1	1	"Republican"
6365	0.692201793193817	0.662465274333954	0.670357704162598	0.670985817909241	0.67004805803299	0	0	0	0	1	1	1	1	"Democrat"
6366	0.321027815341949	0.41343355178833	0.365990042686462	0.365450829267502	0.405590981245041	0	0	0	0	0	0	0	0	"Democrat"
6367	0.466392785310745	0.558257758617401	0.434433430433273	0.478323131799698	0.478881627321243	0	0	0	0	1	1	1	1	"Republican"
6368	0.341475516557693	0.361482441425323	0.404626578092575	0.411808609962463	0.313244700431824	0	0	0	0	0	0	0	0	"Democrat"
6370	0.348876684904099	0.418099164962769	0.358977198600769	0.409633755683899	0.345275610685349	0	0	0	0	0	0	0	0	"Democrat"
6371	0.434929192066193	0.507719099521637	0.44664940237999	0.525109887123108	0.462741732597351	0	0	0	0	0	0	0	0	"Democrat"
6372	0.25176990032196	0.334121704101562	0.279603779315948	0.27046811580658	0.306745618581772	0	0	0	0	0	0	0	0	"Republican"
6373	0.630722761154175	0.642615139484406	0.608864009380341	0.589234232902527	0.6209876537323	0	0	0	0	1	1	1	1	"Republican"
6374	0.403408765792847	0.469966411590576	0.48476454615593	0.465089738368988	0.505026340484619	0	0	0	0	1	1	1	1	"Republican"
6376	0.624234676361084	0.597523093223572	0.615947663784027	0.604087650775909	0.576837539672852	0	0	0	1	1	1	1	1	"Republican"
6377	0.627016246318817	0.528599679470062	0.576343715190887	0.589110612869263	0.534747898578644	0	0	0	0	1	1	1	1	"Republican"
6378	0.34530434012413	0.33981865644455	0.364440679550171	0.296177446842194	0.331744313240051	0	0	0	0	0	0	0	0	"Republican"
6379	0.442914068698883	0.437533468008041	0.485464543104172	0.442154496908188	0.46267506480217	0	0	0	0	0	0	0	0	"Republican"
6380	0.524417698383331	0.497956663370132	0.524952590465546	0.56988400220871	0.56719708442688	0	0	0	0	1	1	1	1	"Democrat"
6381	0.355418533086777	0.414746224880219	0.325967311859131	0.341315388679504	0.371573239564896	0	0	0	0	0	0	0	0	"Republican"
6382	0.495813608169556	0.430680096149445	0.563912093639374	0.448674470186234	0.486591637134552	0	0	0	0	0	0	0	0	"Republican"
6384	0.36823958158493	0.385201573371887	0.428463310003281	0.335380762815475	0.433714359998703	0	0	0	0	0	0	0	0	"Democrat"
6385	0.334114640951157	0.32237297296524	0.336416810750961	0.278847068548203	0.246395885944366	0	0	0	0	0	0	0	0	"Republican"
6386	0.345380157232285	0.394400864839554	0.315141707658768	0.273904055356979	0.41038766503334	0	0	0	0	0	0	0	0	"Democrat"
6387	0.296639084815979	0.330169260501862	0.335172593593597	0.324198931455612	0.342186808586121	0	0	0	0	0	0	0	0	"Democrat"
6388	0.428633868694305	0.416665315628052	0.446986109018326	0.384216964244843	0.469072014093399	0	0	0	0	0	0	0	0	"Democrat"
6390	0.577683687210083	0.515730381011963	0.599965572357178	0.567537486553192	0.574292898178101	0	0	0	0	1	1	0	1	"Democrat"
6391	0.456213414669037	0.513734459877014	0.474846839904785	0.49599301815033	0.504582166671753	0	0	0	0	1	1	1	1	"Republican"
6392	0.449233829975128	0.551025450229645	0.490587174892426	0.441250592470169	0.552043855190277	0	0	0	0	0	0	0	0	"Republican"
6394	0.444386333227158	0.472400516271591	0.444377869367599	0.444382041692734	0.460037589073181	0	0	0	0	0	0	0	0	"Democrat"
6395	0.362210988998413	0.441998153924942	0.433780908584595	0.440683782100677	0.428046464920044	0	0	0	0	0	0	0	0	"Democrat"
6397	0.29089680314064	0.305314630270004	0.340894103050232	0.294330626726151	0.284525722265244	0	0	0	0	0	0	0	0	"Democrat"
6398	0.431859135627747	0.488969594240189	0.431180775165558	0.443159401416779	0.452479898929596	0	0	0	0	0	0	0	0	"Republican"
6399	0.425157278776169	0.477719664573669	0.531016051769257	0.528400599956512	0.443963140249252	0	0	0	0	1	0	0	1	"Republican"
6400	0.358224511146545	0.366515904664993	0.334596872329712	0.344111829996109	0.369733810424805	0	0	0	0	0	0	0	0	"Democrat"
6401	0.356791585683823	0.348648488521576	0.38998144865036	0.286274403333664	0.358730167150497	0	0	0	0	0	0	0	0	"Democrat"
6402	0.399694323539734	0.37110298871994	0.387338042259216	0.410698026418686	0.376118093729019	0	0	0	0	0	0	0	0	"Republican"
6403	0.313925176858902	0.446395844221115	0.362601459026337	0.367915987968445	0.380194038152695	0	0	0	0	0	0	0	0	"Democrat"
6405	0.351260960102081	0.417611449956894	0.447960644960403	0.376532644033432	0.34011173248291	0	0	0	0	0	0	0	0	"Democrat"
6406	0.423102557659149	0.442335963249207	0.417744308710098	0.406352907419205	0.459498524665833	0	0	0	0	0	0	0	0	"Democrat"
6407	0.597404420375824	0.627818465232849	0.553849339485168	0.555311858654022	0.63665372133255	1	0	0	0	1	1	1	1	"Republican"
6409	0.598773896694183	0.624457478523254	0.642201900482178	0.629961311817169	0.674840867519379	0	0	0	0	1	1	1	1	"Republican"
6411	0.323907285928726	0.413127571344376	0.372601300477982	0.352685391902924	0.337364137172699	0	0	0	0	0	0	0	0	"Democrat"
6412	0.616007924079895	0.619499623775482	0.57003116607666	0.623064875602722	0.639171004295349	0	0	0	0	1	1	1	1	"Democrat"
6413	0.386889189481735	0.395270377397537	0.431882351636887	0.366513252258301	0.382591515779495	0	0	0	0	0	0	0	0	"Democrat"
6414	0.381579548120499	0.475102543830872	0.408840656280518	0.38798514008522	0.476454794406891	0	0	0	0	0	0	0	0	"Republican"
6415	0.392533093690872	0.385321289300919	0.393690377473831	0.428797960281372	0.409544050693512	0	0	0	0	0	0	0	0	"Democrat"
6417	0.576209425926208	0.644904375076294	0.540594518184662	0.638337135314941	0.578822016716003	0	0	0	1	1	1	1	1	"Republican"
6418	0.373177856206894	0.371865421533585	0.319606721401215	0.304286181926727	0.418938726186752	0	0	0	0	0	0	0	0	"Republican"
6419	0.492963850498199	0.53363025188446	0.45489028096199	0.450885236263275	0.429774612188339	1	0	0	0	0	0	0	0	"Republican"
6420	0.614741265773773	0.655581891536713	0.58338725566864	0.555042147636414	0.642829895019531	0	1	1	0	1	1	1	1	"Democrat"
6421	0.701684057712555	0.64339280128479	0.570821464061737	0.593362033367157	0.616182684898376	1	0	1	1	1	1	1	1	"Republican"
6422	0.593438029289246	0.650181114673615	0.64314192533493	0.658662796020508	0.592142999172211	0	0	0	0	1	1	1	1	"Democrat"
6423	0.600348651409149	0.576476514339447	0.628729164600372	0.550952255725861	0.630555629730225	0	0	0	0	1	1	1	1	"Republican"
6424	0.415506601333618	0.416270583868027	0.383318364620209	0.442796409130096	0.39287081360817	0	0	0	0	0	0	0	0	"Republican"
6426	0.478957712650299	0.43968078494072	0.481892198324203	0.491508543491364	0.481164813041687	0	0	0	0	1	0	0	0	"Democrat"
6427	0.39228367805481	0.265431135892868	0.362784057855606	0.340287834405899	0.390132695436478	0	0	0	0	0	0	0	0	"Democrat"
6429	0.593274533748627	0.597933530807495	0.598057091236115	0.573423087596893	0.572734713554382	0	0	0	0	1	1	1	1	"Republican"
6430	0.567674994468689	0.608638286590576	0.629469811916351	0.58031553030014	0.614981949329376	0	0	1	1	1	1	1	1	"Republican"
6432	0.308068037033081	0.348382174968719	0.269875049591064	0.320566773414612	0.343530863523483	0	0	0	0	0	0	0	0	"Democrat"
6433	0.364367127418518	0.381781220436096	0.453576147556305	0.399326235055923	0.427202552556992	0	0	0	0	0	0	0	0	"Democrat"
6434	0.457085877656937	0.493958860635757	0.557486951351166	0.582545042037964	0.492879152297974	0	0	0	0	0	0	1	1	"Republican"
6435	0.578178882598877	0.599297702312469	0.653075039386749	0.662767767906189	0.673335313796997	0	0	0	0	1	1	1	1	"Democrat"
6437	0.524048745632172	0.51317435503006	0.483254104852676	0.447591692209244	0.531525492668152	0	0	0	0	0	0	0	0	"Democrat"
6438	0.499481379985809	0.513693273067474	0.50455766916275	0.509762465953827	0.515237510204315	0	0	0	0	0	0	0	0	"Republican"
6440	0.450643390417099	0.425384670495987	0.397115796804428	0.466178089380264	0.405899852514267	0	0	0	0	0	0	0	0	"Democrat"
6441	0.374795287847519	0.380210667848587	0.389351010322571	0.457573056221008	0.346360504627228	0	0	0	0	0	0	0	0	"Republican"
6443	0.505329370498657	0.502936363220215	0.526748597621918	0.549699008464813	0.462233245372772	1	0	0	1	0	0	0	0	"Democrat"
6444	0.487015157938004	0.501114964485168	0.511453747749329	0.527957856655121	0.526766180992126	0	0	0	0	1	0	1	1	"Democrat"
6445	0.526620268821716	0.508624017238617	0.503236293792725	0.509294390678406	0.516529738903046	0	0	0	0	0	0	0	0	"Democrat"
6446	0.579179763793945	0.654224812984467	0.608242511749268	0.563247680664062	0.613004803657532	0	0	0	0	1	1	1	1	"Republican"
6448	0.577980041503906	0.577890276908875	0.515258491039276	0.516138315200806	0.532845139503479	0	0	0	0	1	1	1	0	"Republican"
6450	0.584801197052002	0.638798654079437	0.645693838596344	0.578488647937775	0.619315624237061	0	0	0	0	1	1	1	1	"Republican"
6451	0.517125248908997	0.450915783643723	0.495290011167526	0.520733237266541	0.462590157985687	0	0	0	0	0	0	0	0	"Democrat"
6452	0.451068043708801	0.449664294719696	0.45271110534668	0.403084993362427	0.46449002623558	0	0	0	0	0	0	0	0	"Democrat"
6453	0.492554664611816	0.545542597770691	0.529433310031891	0.514385938644409	0.506875813007355	0	1	0	0	0	0	0	0	"Democrat"
6454	0.442073106765747	0.460687458515167	0.409479945898056	0.458728134632111	0.469597965478897	0	1	0	0	0	0	0	0	"Republican"
6455	0.522144258022308	0.503674685955048	0.504769563674927	0.515183329582214	0.566762626171112	0	0	0	0	0	0	0	0	"Democrat"
6456	0.456355154514313	0.412000626325607	0.37817594408989	0.412871599197388	0.464657157659531	1	0	0	0	0	0	0	0	"Democrat"
6458	0.412789434194565	0.408539086580276	0.430501699447632	0.402937978506088	0.410045117139816	0	0	0	0	0	0	0	0	"Democrat"
6459	0.392379373311996	0.348732948303223	0.380543887615204	0.343329280614853	0.427779793739319	0	0	0	0	0	0	0	0	"Democrat"
6460	0.388017803430557	0.419766306877136	0.365113079547882	0.411718308925629	0.455717802047729	0	0	0	0	0	0	0	0	"Republican"
6461	0.468970835208893	0.442129790782928	0.45485731959343	0.496887147426605	0.503934323787689	1	0	0	1	0	0	0	0	"Republican"
6462	0.625190436840057	0.566026985645294	0.577605247497559	0.606260716915131	0.609674870967865	0	1	0	0	1	1	1	1	"Republican"
6463	0.403831213712692	0.40424245595932	0.509403645992279	0.374179065227509	0.402973592281342	0	0	0	0	0	0	0	0	"Republican"
6464	0.427608400583267	0.459966599941254	0.437584817409515	0.494752049446106	0.499145656824112	1	1	1	1	0	0	0	0	"Democrat"
6465	0.642079770565033	0.617753326892853	0.532996714115143	0.60970139503479	0.616508305072784	0	0	0	0	1	1	1	1	"Republican"
6466	0.396888107061386	0.422432273626328	0.402438014745712	0.407556474208832	0.429291874170303	0	0	0	0	0	0	0	0	"Democrat"
6467	0.40008744597435	0.370649456977844	0.408340126276016	0.349169582128525	0.381321638822556	0	0	0	0	0	0	0	0	"Republican"
6469	0.655614137649536	0.605470538139343	0.610485076904297	0.523951947689056	0.607587397098541	0	0	0	0	1	1	1	1	"Democrat"
6471	0.478305011987686	0.470586448907852	0.542986810207367	0.478920251131058	0.436501890420914	0	0	0	0	0	1	1	0	"Democrat"
6472	0.509325265884399	0.503303647041321	0.544243395328522	0.52580988407135	0.533387124538422	0	0	0	0	0	0	0	0	"Republican"
6473	0.416289836168289	0.421817630529404	0.462767153978348	0.411904692649841	0.396051645278931	0	0	0	0	0	0	0	0	"Democrat"
6475	0.57848185300827	0.51604551076889	0.564300358295441	0.552447497844696	0.523515343666077	0	0	0	0	1	0	1	1	"Republican"
6476	0.535212993621826	0.484081417322159	0.525472700595856	0.575328469276428	0.569639503955841	0	0	0	0	1	0	0	1	"Democrat"
6477	0.439860224723816	0.418038457632065	0.423074394464493	0.421254724264145	0.385014951229095	0	0	0	0	0	0	0	0	"Democrat"
6478	0.446670979261398	0.452748626470566	0.446639180183411	0.419532895088196	0.406131476163864	0	0	0	0	0	0	0	0	"Democrat"
6479	0.469795048236847	0.49041074514389	0.527183771133423	0.44307005405426	0.498073041439056	0	0	0	0	0	0	0	0	"Democrat"
6481	0.40387549996376	0.425727427005768	0.42236053943634	0.470295339822769	0.411985248327255	0	0	0	0	0	0	0	0	"Republican"
6483	0.436029076576233	0.39318659901619	0.389283716678619	0.371346056461334	0.413970738649368	0	0	0	0	0	0	0	0	"Democrat"
6484	0.508010268211365	0.526406168937683	0.520819842815399	0.492239981889725	0.501073896884918	1	0	0	0	1	0	0	0	"Republican"
6485	0.41376268863678	0.410012185573578	0.433232933282852	0.393725991249084	0.437066733837128	0	0	0	0	0	0	0	0	"Republican"
6486	0.421120941638947	0.52883905172348	0.490074664354324	0.383463054895401	0.410724073648453	0	0	0	0	0	0	0	0	"Democrat"
6488	0.481307029724121	0.4705910384655	0.502433717250824	0.39605987071991	0.520028948783875	0	0	0	0	0	0	0	0	"Republican"
6491	0.472161114215851	0.499680727720261	0.467473745346069	0.512206971645355	0.521718740463257	0	0	0	0	0	0	0	0	"Republican"
6492	0.360839009284973	0.43503600358963	0.45013427734375	0.384782582521439	0.427222460508347	0	0	0	0	0	0	0	0	"Republican"
6493	0.357276499271393	0.419132739305496	0.444799721240997	0.389905363321304	0.410252034664154	0	0	0	0	0	0	0	0	"Democrat"
6494	0.40608349442482	0.461430430412292	0.460659712553024	0.403976768255234	0.388531118631363	0	0	0	0	0	0	0	0	"Democrat"
6495	0.435880988836288	0.455178916454315	0.483344614505768	0.50331050157547	0.475276857614517	0	0	0	0	0	0	0	0	"Republican"
6496	0.431331217288971	0.442046761512756	0.41164293885231	0.460168659687042	0.40886777639389	0	0	0	0	0	0	0	0	"Democrat"
6497	0.555466592311859	0.617215692996979	0.599544048309326	0.613025426864624	0.59013032913208	0	0	0	0	1	1	1	1	"Democrat"
6498	0.586907863616943	0.522166967391968	0.532100677490234	0.593021392822266	0.534925580024719	0	0	0	0	1	0	1	1	"Democrat"
6499	0.503712475299835	0.530746817588806	0.527755975723267	0.542989253997803	0.523238718509674	1	0	0	0	1	0	1	0	"Democrat"
6500	0.531423032283783	0.572513043880463	0.518497407436371	0.603491961956024	0.576841294765472	0	0	0	0	1	1	1	1	"Democrat"
6501	0.374751806259155	0.449547469615936	0.425031900405884	0.429673731327057	0.394561886787415	0	0	0	0	0	0	0	0	"Democrat"
6502	0.414856940507889	0.410548269748688	0.44917830824852	0.387298405170441	0.459093302488327	0	0	0	0	0	0	0	0	"Republican"
6503	0.446721881628036	0.399533003568649	0.399889647960663	0.441348850727081	0.416423946619034	0	0	0	0	0	0	0	0	"Democrat"
6504	0.641801714897156	0.62022078037262	0.624394178390503	0.650147616863251	0.657634615898132	0	0	0	0	1	1	1	1	"Republican"
6505	0.495607554912567	0.440679669380188	0.48787847161293	0.481545090675354	0.4137082695961	0	0	0	0	0	0	0	0	"Democrat"
6506	0.499002426862717	0.451821088790894	0.487418115139008	0.44496762752533	0.501410126686096	0	0	0	0	0	0	0	0	"Republican"
6507	0.541833996772766	0.461562961339951	0.485495239496231	0.577438414096832	0.535191655158997	0	0	0	0	0	0	0	1	"Democrat"
6508	0.480380833148956	0.469963192939758	0.400268048048019	0.538675546646118	0.508722960948944	0	0	0	0	0	0	0	0	"Democrat"
6509	0.501985311508179	0.5254887342453	0.552898347377777	0.541239798069	0.48145604133606	0	0	0	0	1	0	1	1	"Democrat"
6510	0.462946027517319	0.475381731987	0.478589087724686	0.433286011219025	0.424350142478943	0	0	0	0	0	0	0	0	"Republican"
