"TeamId","TeamName","RankPrivate","RankPublic","RankDelta","ScorePrivate","ScorePublic","ScoreDelta"
337279,"Philip",2150,1361,-789,0.61494,0.63218,-0.0172399999999999
339557,"RichardLee",2151,2414,263,0.61494,0.61782,-0.00287999999999999
332076,"Olivier",2152,347,-1805,0.61494,0.64943,-0.0344899999999999
330235,"GeorgeJordi",2153,1246,-907,0.61494,0.63362,-0.0186799999999999
328805,"LinhDang",2154,1968,-186,0.61351,0.625,-0.01149
328915,"Faraz",2155,2475,320,0.61351,0.61351,0
328801,"RedFinnas",2156,1247,-909,0.61351,0.63362,-0.02011
329594,"CheekyMoron",2157,1362,-795,0.61351,0.63218,-0.01867
331908,"AndersWalløe",2158,1895,-263,0.61351,0.62644,-0.01293
329325,"JonatanLV",2159,1060,-1099,0.61351,0.63649,-0.02298
328960,"Harris",2160,1363,-797,0.61351,0.63218,-0.01867
332665,"oscarette19",2161,1969,-192,0.61351,0.625,-0.01149
332276,"Georges N",2162,2207,45,0.61351,0.61925,-0.00573999999999997
329114,"DotCloud",2163,93,-2070,0.61351,0.65948,-0.04597
330241,"Tom D",2164,1896,-268,0.61351,0.62644,-0.01293
332121,"Gabo",2165,2452,287,0.61351,0.61494,-0.00143000000000004
331233,"EduardoAlmeida",2166,1970,-196,0.61351,0.625,-0.01149
334287,"Bwesche",2167,1897,-270,0.61351,0.62644,-0.01293
332747,"ccrambli",2168,957,-1211,0.61351,0.63793,-0.02442
335251,"wolnov",2169,1364,-805,0.61351,0.63218,-0.01867
332977,"Donald Duck",2170,2208,38,0.61351,0.61925,-0.00573999999999997
335702,"tocarjo",2171,1365,-806,0.61351,0.63218,-0.01867
335995,"lhlong",2172,2209,37,0.61351,0.61925,-0.00573999999999997
333333,"youngspring1",2173,1971,-202,0.61351,0.625,-0.01149
335600,"RohitSubramanian",2174,2566,392,0.61351,0.60345,0.01006
335101,"MichaelChimento",2175,1366,-809,0.61351,0.63218,-0.01867
334451,"tapanKumar",2176,2567,391,0.61351,0.60345,0.01006
336554,"lau0730",2177,1367,-810,0.61351,0.63218,-0.01867
329264,"NigelWaring",2178,2210,32,0.61351,0.61925,-0.00573999999999997
332485,"FélixMartínezJiménez",2179,1898,-281,0.61351,0.62644,-0.01293
331731,"akak",2180,1748,-432,0.61351,0.62931,-0.0158
336864,"ravirahul",2181,1248,-933,0.61351,0.63362,-0.02011
335807,"dciccola",2182,1368,-814,0.61351,0.63218,-0.01867
336585,"FrayoshFKhursetjee",2183,1369,-814,0.61351,0.63218,-0.01867
329068,"AnthonyMartellotta",2184,1459,-725,0.61351,0.63075,-0.01724
334792,"aspergers",2185,1249,-936,0.61351,0.63362,-0.02011
338040,"agins81",2186,1061,-1125,0.61351,0.63649,-0.02298
334819,"Derek",2187,1899,-288,0.61351,0.62644,-0.01293
334208,"Ellie Shiyao Cai",2188,1972,-216,0.61351,0.625,-0.01149
338611,"TiborT",2189,2211,22,0.61351,0.61925,-0.00573999999999997
338728,"Martin",2190,2212,22,0.61351,0.61925,-0.00573999999999997
335911,"Joe_G",2191,2582,391,0.61351,0.60201,0.0115
339261,"CarlosNava",2192,2476,284,0.61351,0.61351,0
339713,"Apple",2193,1370,-823,0.61351,0.63218,-0.01867
328836,"DavidBass",2194,2213,19,0.61207,0.61925,-0.00717999999999996
328895,"dylntrnr",2195,2214,19,0.61207,0.61925,-0.00717999999999996
328872,"TiloBC",2196,2134,-62,0.61207,0.62069,-0.00861999999999996
329157,"Siddharth",2197,2215,18,0.61207,0.61925,-0.00717999999999996
329205,"David Jabon",2198,2216,18,0.61207,0.61925,-0.00717999999999996
329368,"joeler",2199,1820,-379,0.61207,0.62787,-0.0158
329420,"rvdalal",2200,2217,17,0.61207,0.61925,-0.00717999999999996
329526,"epage74",2201,2218,17,0.61207,0.61925,-0.00717999999999996
329491,"BorjaSanz-Agero",2202,1973,-229,0.61207,0.625,-0.01293
329618,"Yun Qi",2203,2219,16,0.61207,0.61925,-0.00717999999999996
329023,"maribel",2204,2220,16,0.61207,0.61925,-0.00717999999999996
329259,"cmseaton42",2205,2221,16,0.61207,0.61925,-0.00717999999999996
329984,"ian580",2206,2222,16,0.61207,0.61925,-0.00717999999999996
329404,"Ludovic Farine",2207,1062,-1145,0.61207,0.63649,-0.02442
330058,"jukimv1986",2208,2223,15,0.61207,0.61925,-0.00717999999999996
330148,"Daniel Wilkins",2209,2224,15,0.61207,0.61925,-0.00717999999999996
330248,"Mukesh Gupta",2210,2225,15,0.61207,0.61925,-0.00717999999999996
330031,"dgrust",2211,2226,15,0.61207,0.61925,-0.00717999999999996
329587,"Bryon Martinez",2212,2227,15,0.61207,0.61925,-0.00717999999999996
330432,"kkoehler",2213,2228,15,0.61207,0.61925,-0.00717999999999996
330081,"Maggie Liu",2214,2229,15,0.61207,0.61925,-0.00717999999999996
330741,"av8r",2215,2230,15,0.61207,0.61925,-0.00717999999999996
330287,"raym26",2216,2231,15,0.61207,0.61925,-0.00717999999999996
329143,"Bidroha Parija",2217,2232,15,0.61207,0.61925,-0.00717999999999996
329926,"Chaatak Priya",2218,1460,-758,0.61207,0.63075,-0.01868
330162,"ShaunakVashishtha",2219,2233,14,0.61207,0.61925,-0.00717999999999996
331101,"SANTOSH HR",2220,2234,14,0.61207,0.61925,-0.00717999999999996
329169,"DebbyM",2221,2235,14,0.61207,0.61925,-0.00717999999999996
331351,"YueLiu",2222,2236,14,0.61207,0.61925,-0.00717999999999996
331429,"Rodrigo Barros",2223,1749,-474,0.61207,0.62931,-0.01724
331470,"RavanNannapaneni",2224,2237,13,0.61207,0.61925,-0.00717999999999996
331467,"bmokk",2225,2238,13,0.61207,0.61925,-0.00717999999999996
331219,"Juanje",2226,1900,-326,0.61207,0.62644,-0.01437
331681,"??? ???",2227,2239,12,0.61207,0.61925,-0.00717999999999996
331743,"gandhamdattu",2228,2240,12,0.61207,0.61925,-0.00717999999999996
331804,"AleksK",2229,2241,12,0.61207,0.61925,-0.00717999999999996
331710,"Sai Avinash Revanur",2230,2242,12,0.61207,0.61925,-0.00717999999999996
331810,"Lottie",2231,2243,12,0.61207,0.61925,-0.00717999999999996
331838,"SantoshPrasad",2232,2244,12,0.61207,0.61925,-0.00717999999999996
331975,"SteveHind",2233,2245,12,0.61207,0.61925,-0.00717999999999996
331185,"CarlosSalim",2234,2246,12,0.61207,0.61925,-0.00717999999999996
331560,"BobCrunch",2235,2247,12,0.61207,0.61925,-0.00717999999999996
330792,"peace",2236,2248,12,0.61207,0.61925,-0.00717999999999996
331851,"Joel Lee",2237,2249,12,0.61207,0.61925,-0.00717999999999996
329785,"wszenic",2238,2250,12,0.61207,0.61925,-0.00717999999999996
332590,"claire",2239,2251,12,0.61207,0.61925,-0.00717999999999996
330789,"tseng",2240,2252,12,0.61207,0.61925,-0.00717999999999996
332754,"SanjayJayaraman",2241,2253,12,0.61207,0.61925,-0.00717999999999996
332809,"Daopeng",2242,2254,12,0.61207,0.61925,-0.00717999999999996
332786,"Alex Roberts",2243,1063,-1180,0.61207,0.63649,-0.02442
333014,"smithj57",2244,2255,11,0.61207,0.61925,-0.00717999999999996
333086,"gleb",2245,2256,11,0.61207,0.61925,-0.00717999999999996
330362,"anukad",2246,160,-2086,0.61207,0.65517,-0.0431
333193,"Simona St.",2247,2257,10,0.61207,0.61925,-0.00717999999999996
329848,"Abraham Ansah-Cudjoe",2248,2258,10,0.61207,0.61925,-0.00717999999999996
333068,"benp",2249,2259,10,0.61207,0.61925,-0.00717999999999996
333635,"MatthewFox",2250,2260,10,0.61207,0.61925,-0.00717999999999996
333740,"JonathanToro",2251,2261,10,0.61207,0.61925,-0.00717999999999996
333146,"Rio Julian",2252,2262,10,0.61207,0.61925,-0.00717999999999996
332402,"Nick Millar",2253,1901,-352,0.61207,0.62644,-0.01437
334003,"HongtaoChi",2254,2263,9,0.61207,0.61925,-0.00717999999999996
334014,"Peter 2",2255,2264,9,0.61207,0.61925,-0.00717999999999996
329218,"Nirav Shah",2256,1461,-795,0.61207,0.63075,-0.01868
333018,"clinamen",2257,2265,8,0.61207,0.61925,-0.00717999999999996
331072,"BrandonSmith",2258,2266,8,0.61207,0.61925,-0.00717999999999996
329651,"ToddHunter",2259,2267,8,0.61207,0.61925,-0.00717999999999996
333864,"MadhaviPanangipalli",2260,2268,8,0.61207,0.61925,-0.00717999999999996
332358,"Claudia Fernandez",2261,2529,268,0.61207,0.60776,0.00431000000000004
333630,"winoidorai",2262,683,-1579,0.61207,0.64224,-0.03017
331976,"chezydan",2263,2269,6,0.61207,0.61925,-0.00717999999999996
333051,"George Alevropoulos",2264,2270,6,0.61207,0.61925,-0.00717999999999996
331591,"KiviEhleonora",2265,2271,6,0.61207,0.61925,-0.00717999999999996
333731,"CynthiaGarcia",2266,2272,6,0.61207,0.61925,-0.00717999999999996
334882,"Lokesh",2267,2273,6,0.61207,0.61925,-0.00717999999999996
335037,"Shashank Patel",2268,2274,6,0.61207,0.61925,-0.00717999999999996
331498,"almond",2269,2275,6,0.61207,0.61925,-0.00717999999999996
333637,"Sanjeeb Kumar Dash",2270,2276,6,0.61207,0.61925,-0.00717999999999996
335230,"Shaif Tazir",2271,2277,6,0.61207,0.61925,-0.00717999999999996
334289,"RRam",2272,2278,6,0.61207,0.61925,-0.00717999999999996
330657,"The_Man",2273,2279,6,0.61207,0.61925,-0.00717999999999996
335371,"giovannialbertario",2274,2280,6,0.61207,0.61925,-0.00717999999999996
329172,"vzhenia",2275,2281,6,0.61207,0.61925,-0.00717999999999996
330679,"Arturo",2276,294,-1982,0.61207,0.65086,-0.03879
335111,"Sumi",2277,2282,5,0.61207,0.61925,-0.00717999999999996
335190,"cpen5",2278,1750,-528,0.61207,0.62931,-0.01724
335066,"AndrewSpencer",2279,1462,-817,0.61207,0.63075,-0.01868
332306,"jarcosr",2280,2283,3,0.61207,0.61925,-0.00717999999999996
329308,"Alberto Catarinella",2281,2284,3,0.61207,0.61925,-0.00717999999999996
332641,"RamPadmanabhan",2282,2285,3,0.61207,0.61925,-0.00717999999999996
335914,"Xinchen",2283,2286,3,0.61207,0.61925,-0.00717999999999996
336018,"J2yay",2284,1371,-913,0.61207,0.63218,-0.02011
335575,"Shang-Lin",2285,1821,-464,0.61207,0.62787,-0.0158
336019,"PilarCoral",2286,2287,1,0.61207,0.61925,-0.00717999999999996
332457,"yiskandar",2287,2288,1,0.61207,0.61925,-0.00717999999999996
333702,"Eftychia Tserepi-Kriki",2288,2289,1,0.61207,0.61925,-0.00717999999999996
336193,"Luca",2289,2290,1,0.61207,0.61925,-0.00717999999999996
336340,"Umang",2290,2291,1,0.61207,0.61925,-0.00717999999999996
336239,"Pierrick LOUBIER",2291,2292,1,0.61207,0.61925,-0.00717999999999996
336406,"MatteoQuaresmini",2292,2293,1,0.61207,0.61925,-0.00717999999999996
336460,"Teresa",2293,2294,1,0.61207,0.61925,-0.00717999999999996
335487,"Gamma7",2294,1974,-320,0.61207,0.625,-0.01293
334702,"ArifSaiyed",2295,2295,0,0.61207,0.61925,-0.00717999999999996
333324,"HanZhu",2296,2477,181,0.61207,0.61351,-0.00144
336067,"kepr",2297,2296,-1,0.61207,0.61925,-0.00717999999999996
331670,"Katrina 2",2298,2297,-1,0.61207,0.61925,-0.00717999999999996
335949,"Ghada Abu Sheasha",2299,2493,194,0.61207,0.61207,0
336700,"nanou",2300,2298,-2,0.61207,0.61925,-0.00717999999999996
336748,"Kumar",2301,2299,-2,0.61207,0.61925,-0.00717999999999996
331115,"MisterClutch",2302,2300,-2,0.61207,0.61925,-0.00717999999999996
331442,"BillRichardson",2303,2301,-2,0.61207,0.61925,-0.00717999999999996
332040,"Pranav Kumar",2304,2302,-2,0.61207,0.61925,-0.00717999999999996
333788,"jrevelo",2305,2303,-2,0.61207,0.61925,-0.00717999999999996
332765,"gtieng",2306,2304,-2,0.61207,0.61925,-0.00717999999999996
333972,"RahulSethi",2307,2305,-2,0.61207,0.61925,-0.00717999999999996
329021,"KiranIngale",2308,2306,-2,0.61207,0.61925,-0.00717999999999996
329195,"PrakashR",2309,2518,209,0.61207,0.6092,0.00287000000000004
330434,"SaurabhK",2310,2307,-3,0.61207,0.61925,-0.00717999999999996
337492,"Saurabh Kumar 2",2311,2308,-3,0.61207,0.61925,-0.00717999999999996
331847,"CarlosChávez",2312,2309,-3,0.61207,0.61925,-0.00717999999999996
336362,"eslick",2313,2310,-3,0.61207,0.61925,-0.00717999999999996
332564,"cath_paquette",2314,2311,-3,0.61207,0.61925,-0.00717999999999996
330011,"Jim C",2315,2312,-3,0.61207,0.61925,-0.00717999999999996
332461,"MallekaRamachandran",2316,2313,-3,0.61207,0.61925,-0.00717999999999996
336189,"Kamila_K",2317,2314,-3,0.61207,0.61925,-0.00717999999999996
329815,"ElvisI",2318,2075,-243,0.61207,0.62213,-0.01006
334084,"RodrigoGarciaSaiz",2319,2315,-4,0.61207,0.61925,-0.00717999999999996
337831,"willeke",2320,2033,-287,0.61207,0.62356,-0.01149
331672,"Patrick Larm",2321,2316,-5,0.61207,0.61925,-0.00717999999999996
334458,"Humberto Domínguez",2322,2317,-5,0.61207,0.61925,-0.00717999999999996
337540,"Ivy Wang",2323,2318,-5,0.61207,0.61925,-0.00717999999999996
338104,"Jeyashanker",2324,2319,-5,0.61207,0.61925,-0.00717999999999996
338125,"WilsonBarros",2325,2320,-5,0.61207,0.61925,-0.00717999999999996
337078,"MLZC",2326,2321,-5,0.61207,0.61925,-0.00717999999999996
337710,"Markimus",2327,2322,-5,0.61207,0.61925,-0.00717999999999996
337426,"RupeshSingh",2328,1064,-1264,0.61207,0.63649,-0.02442
338241,"FHNP",2329,2323,-6,0.61207,0.61925,-0.00717999999999996
335672,"SteveLiao",2330,1372,-958,0.61207,0.63218,-0.02011
338353,"chilambuselvan",2331,2324,-7,0.61207,0.61925,-0.00717999999999996
336304,"Siddharth 2",2332,2325,-7,0.61207,0.61925,-0.00717999999999996
331441,"VivR",2333,2326,-7,0.61207,0.61925,-0.00717999999999996
337455,"Kate 2",2334,2327,-7,0.61207,0.61925,-0.00717999999999996
338165,"ANyaude",2335,2328,-7,0.61207,0.61925,-0.00717999999999996
332035,"RicardoSilva",2336,2329,-7,0.61207,0.61925,-0.00717999999999996
331433,"JasonRhuggenaath",2337,2330,-7,0.61207,0.61925,-0.00717999999999996
330282,"yuanwang",2338,2331,-7,0.61207,0.61925,-0.00717999999999996
335401,"Zempe",2339,2332,-7,0.61207,0.61925,-0.00717999999999996
338449,"DeanaHH",2340,2333,-7,0.61207,0.61925,-0.00717999999999996
337028,"Dmitri Kharlamov",2341,2334,-7,0.61207,0.61925,-0.00717999999999996
329199,"RamonFrausto",2342,2544,202,0.61207,0.60632,0.00575000000000003
335391,"KarimM",2343,2335,-8,0.61207,0.61925,-0.00717999999999996
337891,"Ratart",2344,2336,-8,0.61207,0.61925,-0.00717999999999996
338683,"Potnuru Santosh",2345,2337,-8,0.61207,0.61925,-0.00717999999999996
338694,"jflamm",2346,2338,-8,0.61207,0.61925,-0.00717999999999996
332642,"DileepBa",2347,2339,-8,0.61207,0.61925,-0.00717999999999996
337159,"India",2348,1751,-597,0.61207,0.62931,-0.01724
334167,"Fatih Kaygisiz",2349,1752,-597,0.61207,0.62931,-0.01724
333849,"iStallion",2350,2135,-215,0.61207,0.62069,-0.00861999999999996
338859,"IlangeeranKarthikeyan",2351,2340,-11,0.61207,0.61925,-0.00717999999999996
338879,"Eligeti Vighneshwar",2352,2341,-11,0.61207,0.61925,-0.00717999999999996
338660,"Gildomrod",2353,2342,-11,0.61207,0.61925,-0.00717999999999996
332962,"Bipin Kumar",2354,2343,-11,0.61207,0.61925,-0.00717999999999996
338747,"Yatin Sharma",2355,2344,-11,0.61207,0.61925,-0.00717999999999996
338569,"hilal tarakci",2356,2345,-11,0.61207,0.61925,-0.00717999999999996
338963,"Rahul Dasgupta",2357,2494,137,0.61207,0.61207,0
338096,"RicardoPeralta",2358,2346,-12,0.61207,0.61925,-0.00717999999999996
328865,"A VV",2359,2347,-12,0.61207,0.61925,-0.00717999999999996
339060,"VicenteHuaman",2360,2348,-12,0.61207,0.61925,-0.00717999999999996
329702,"Kishore Kumar MK.",2361,2349,-12,0.61207,0.61925,-0.00717999999999996
337537,"NKane415",2362,1822,-540,0.61207,0.62787,-0.0158
339153,"Nitin Chandola",2363,2350,-13,0.61207,0.61925,-0.00717999999999996
338672,"David Wilbur",2364,1975,-389,0.61207,0.625,-0.01293
338300,"Ipay Lacuna",2365,2351,-14,0.61207,0.61925,-0.00717999999999996
336245,"Ratul",2366,42,-2324,0.61207,0.66667,-0.0546
339150,"cjrwalker",2367,2352,-15,0.61207,0.61925,-0.00717999999999996
339174,"Todd Fine",2368,2353,-15,0.61207,0.61925,-0.00717999999999996
330336,"Paul",2369,2354,-15,0.61207,0.61925,-0.00717999999999996
336905,"jiyeon",2370,1976,-394,0.61207,0.625,-0.01293
335973,"Jay Ramdugu",2371,2355,-16,0.61207,0.61925,-0.00717999999999996
330446,"Joseph Wong",2372,2356,-16,0.61207,0.61925,-0.00717999999999996
338224,"Kanhua  Pan",2373,2357,-16,0.61207,0.61925,-0.00717999999999996
339347,"eenSifar",2374,2358,-16,0.61207,0.61925,-0.00717999999999996
337838,"Sriram Nagarajan",2375,2359,-16,0.61207,0.61925,-0.00717999999999996
337866,"Hongda",2376,2360,-16,0.61207,0.61925,-0.00717999999999996
331003,"Llsjr",2377,1065,-1312,0.61207,0.63649,-0.02442
336428,"Beniguchi",2378,2361,-17,0.61207,0.61925,-0.00717999999999996
333234,"fayechina",2379,865,-1514,0.61207,0.63937,-0.0273
329430,"SudhaKottalanka",2380,2362,-18,0.61207,0.61925,-0.00717999999999996
335286,"Vilas",2381,2363,-18,0.61207,0.61925,-0.00717999999999996
328876,"Daniel Brue",2382,2364,-18,0.61207,0.61925,-0.00717999999999996
337204,"KittyPirate",2383,2365,-18,0.61207,0.61925,-0.00717999999999996
339644,"amitavasen",2384,2366,-18,0.61207,0.61925,-0.00717999999999996
339608,"AbhishekMishra",2385,2367,-18,0.61207,0.61925,-0.00717999999999996
339277,"Running Digits",2386,2368,-18,0.61207,0.61925,-0.00717999999999996
339731,"NeilDelargy",2387,2369,-18,0.61207,0.61925,-0.00717999999999996
335735,"richnessness",2388,1902,-486,0.61207,0.62644,-0.01437
339756,"TToomes",2389,2370,-19,0.61207,0.61925,-0.00717999999999996
339737,"Christa Bom",2390,2371,-19,0.61207,0.61925,-0.00717999999999996
330725,"Pepe",2391,1152,-1239,0.61207,0.63506,-0.02299
337030,"Burak Y?lmaz ",2392,2372,-20,0.61207,0.61925,-0.00717999999999996
339744,"Devyendar Maganti",2393,2373,-20,0.61207,0.61925,-0.00717999999999996
339805,"Michael 2",2394,2374,-20,0.61207,0.61925,-0.00717999999999996
339309,"AlexanderZeyss",2395,2530,135,0.61207,0.60776,0.00431000000000004
337278,"sridhanvantri",2396,2375,-21,0.61207,0.61925,-0.00717999999999996
329101,"RachnaKatariaHans",2397,2376,-21,0.61207,0.61925,-0.00717999999999996
339247,"Hugh",2398,2377,-21,0.61207,0.61925,-0.00717999999999996
338911,"mark.patrick.phelan",2399,2415,16,0.61207,0.61782,-0.00575000000000003
339691,"anysoft",2400,2378,-22,0.61207,0.61925,-0.00717999999999996
338558,"roadhouse",2401,2379,-22,0.61207,0.61925,-0.00717999999999996
333735,"fernandocalero",2402,2380,-22,0.61063,0.61925,-0.00861999999999996
332257,"Thornkin",2403,244,-2159,0.61063,0.6523,-0.04167
329304,"vijendra rana",2404,2381,-23,0.61063,0.61925,-0.00861999999999996
334069,"TanushreeJhajharia",2405,137,-2268,0.61063,0.65661,-0.04598
337865,"JoLo",2406,2508,102,0.61063,0.61063,0
329291,"Andrei B.",2407,2568,161,0.61063,0.60345,0.00717999999999996
338465,"PaRmEeTSingh",2408,1977,-431,0.61063,0.625,-0.01437
331417,"Lewis Staples",2409,2416,7,0.61063,0.61782,-0.00719000000000003
339107,"J-Lynch",2410,2417,7,0.61063,0.61782,-0.00719000000000003
339118,"MarkusMorsink",2411,2382,-29,0.61063,0.61925,-0.00861999999999996
332117,"NataliaChang-Navarro",2412,2418,6,0.61063,0.61782,-0.00719000000000003
335372,"rdollie",2413,2495,82,0.61063,0.61207,-0.00144
330238,"edx2015",2414,1153,-1261,0.61063,0.63506,-0.02443
332650,"Mehdi",2415,1463,-952,0.61063,0.63075,-0.02012
329967,"reachdonald",2416,1823,-593,0.6092,0.62787,-0.0186700000000001
329622,"Romanos",2417,774,-1643,0.6092,0.6408,-0.0316000000000001
333608,"gogogo",2418,161,-2257,0.6092,0.65517,-0.0459700000000001
334266,"tarakmehta",2419,2383,-36,0.6092,0.61925,-0.01005
328931,"TerryBot",2420,1753,-667,0.6092,0.62931,-0.0201100000000001
333460,"srAtKaggle",2421,2597,176,0.6092,0.59914,0.01006
333656,"prajjwaljaiswal",2422,2136,-286,0.6092,0.62069,-0.01149
332680,"Koundinya",2423,2531,108,0.6092,0.60776,0.00144
333521,"cpatrick3350",2424,2137,-287,0.6092,0.62069,-0.01149
338089,"wgwinegar",2425,1373,-1052,0.6092,0.63218,-0.02298
336788,"jessepro56",2426,1250,-1176,0.6092,0.63362,-0.02442
338829,"MUTHUKUMARMATHIVANAN",2427,1754,-673,0.6092,0.62931,-0.0201100000000001
339084,"StrategyBlack",2428,1978,-450,0.6092,0.625,-0.0158
329457,"B00m",2429,2569,140,0.6092,0.60345,0.00574999999999992
337106,"JaimeGonzalez",2430,2532,102,0.6092,0.60776,0.00144
339474,"MridulMishra",2431,2590,159,0.6092,0.60057,0.00862999999999992
332720,"Hamza",2432,1824,-608,0.6092,0.62787,-0.0186700000000001
329674,"JayC",2433,1979,-454,0.60776,0.625,-0.01724
329105,"eat31415",2434,775,-1659,0.60776,0.6408,-0.0330400000000001
331254,"Mihir Kumar",2435,2453,18,0.60776,0.61494,-0.00718000000000008
333047,"David May",2436,1980,-456,0.60776,0.625,-0.01724
329548,"Gracechang",2437,1755,-682,0.60776,0.62931,-0.0215500000000001
331066,"NilakantanNarasinganallur",2438,2034,-404,0.60776,0.62356,-0.0158
333112,"frankiestein",2439,295,-2144,0.60776,0.65086,-0.0431
335885,"RyanDennick",2440,407,-2033,0.60776,0.64799,-0.04023
330614,"John_B",2441,866,-1575,0.60776,0.63937,-0.03161
336203,"Victor Semanic",2442,2454,12,0.60776,0.61494,-0.00718000000000008
336616,"MikeSimmons",2443,2035,-408,0.60776,0.62356,-0.0158
337792,"Nguy?n C?nh Hi?u",2444,2478,34,0.60776,0.61351,-0.00575000000000003
333215,"?ukaszOcypa",2445,684,-1761,0.60776,0.64224,-0.0344800000000001
329932,"NguyenTuanNga",2446,1066,-1380,0.60776,0.63649,-0.02873
329534,"Kumar G",2447,2455,8,0.60776,0.61494,-0.00718000000000008
335017,"ninjamom",2448,2496,48,0.60776,0.61207,-0.00431000000000004
332554,"SimonTuck",2449,2076,-373,0.60776,0.62213,-0.01437
330165,"Noboru",2450,2509,59,0.60776,0.61063,-0.00287000000000004
339617,"pcepulionis",2451,2759,308,0.60776,0.59626,0.0115
333202,"mazalgarab",2452,539,-1913,0.60776,0.64511,-0.03735
331004,"Jona Ekström",2453,2384,-69,0.60632,0.61925,-0.01293
332510,"MadChemist",2454,2077,-377,0.60632,0.62213,-0.01581
329407,"Paul Thomas",2455,94,-2361,0.60632,0.65948,-0.05316
331937,"AstroRunner",2456,1825,-631,0.60632,0.62787,-0.0215500000000001
333410,"Albert Smith",2457,460,-1997,0.60632,0.64655,-0.04023
332321,"vaisheevaish",2458,2757,299,0.60632,0.5977,0.00861999999999996
329256,"vamsee",2459,685,-1774,0.60632,0.64224,-0.0359200000000001
333649,"Santa",2460,2479,19,0.60632,0.61351,-0.00719000000000003
329248,"JR21",2461,1981,-480,0.60632,0.625,-0.01868
334345,"rhuergo",2462,867,-1595,0.60632,0.63937,-0.03305
331974,"AKSingh",2463,1154,-1309,0.60632,0.63506,-0.02874
335663,"Monisha",2464,1251,-1213,0.60632,0.63362,-0.0273
330655,"VishalAhuja",2465,1756,-709,0.60632,0.62931,-0.0229900000000001
336463,"Susmi Sengupta",2466,1903,-563,0.60632,0.62644,-0.02012
333364,"Sunil M",2467,2456,-11,0.60632,0.61494,-0.00862000000000007
335046,"liubieqian",2468,2036,-432,0.60632,0.62356,-0.01724
332896,"Prabu Palanisamy",2469,958,-1511,0.60632,0.63793,-0.03161
338222,"JamesTheobald",2470,2760,290,0.60632,0.59626,0.01006
336310,"DanielaCunha",2471,868,-1603,0.60632,0.63937,-0.03305
330809,"KennethZamora",2472,2497,25,0.60632,0.61207,-0.00575000000000003
329226,"Sebity",2473,869,-1604,0.60632,0.63937,-0.03305
330387,"Fr_ank",2474,115,-2359,0.60632,0.65805,-0.0517300000000001
337652,"bajoran",2475,2598,123,0.60632,0.59914,0.00717999999999996
336353,"nguyen0189",2476,2591,115,0.60632,0.60057,0.00574999999999992
329230,"solve run",2477,2037,-440,0.60489,0.62356,-0.01867
331905,"Blanca Huergo Muñoz",2478,2545,67,0.60489,0.60632,-0.00142999999999993
332501,"lakers89",2479,1826,-653,0.60489,0.62787,-0.02298
338126,"jhony1234",2480,2761,281,0.60489,0.59626,0.00863000000000003
338561,"ambaphar",2481,2765,284,0.60489,0.59483,0.0100600000000001
334978,"Steven Zwart",2482,1827,-655,0.60489,0.62787,-0.02298
339341,"zqm201",2483,2783,300,0.60489,0.58908,0.01581
339012,"Sumeet Makhija",2484,776,-1708,0.60489,0.6408,-0.03591
338890,"rupinder",2485,1982,-503,0.60489,0.625,-0.02011
339407,"ManasRai",2486,2138,-348,0.60489,0.62069,-0.0157999999999999
338971,"Yngwi",2487,2498,11,0.60489,0.61207,-0.00717999999999996
337746,"Mahashraya Sundararaman",2488,2480,-8,0.60489,0.61351,-0.00861999999999996
336537,"KevinLiu",2489,2599,110,0.60489,0.59914,0.00575000000000003
330226,"juliancg24",2490,1374,-1116,0.60345,0.63218,-0.0287299999999999
331055,"Robin_Dassen",2491,1252,-1239,0.60345,0.63362,-0.0301699999999999
331135,"KellyinNH",2492,1067,-1425,0.60345,0.63649,-0.03304
328841,"Alvaro Guerra",2493,2546,53,0.60345,0.60632,-0.00286999999999993
333433,"prateekjoshi",2494,2437,-57,0.60345,0.61638,-0.01293
332255,"ctd11",2495,2600,105,0.60345,0.59914,0.00431000000000004
332488,"JoyYap",2496,26,-2470,0.60345,0.67529,-0.0718399999999999
336223,"Manish Joshi",2497,2438,-59,0.60345,0.61638,-0.01293
338056,"Sascha",2498,1828,-670,0.60345,0.62787,-0.02442
338067,"CatherineDeltenre",2499,2601,102,0.60345,0.59914,0.00431000000000004
336081,"Albert G.Folguera",2500,2533,33,0.60345,0.60776,-0.00430999999999993
331141,"enilmik",2501,1375,-1126,0.60345,0.63218,-0.0287299999999999
337575,"LauraGoyeneche",2502,2078,-424,0.60345,0.62213,-0.0186799999999999
338050,"RafaelaNunes",2503,1155,-1348,0.60345,0.63506,-0.0316099999999999
330415,"TENGZHONG",2504,2510,6,0.60201,0.61063,-0.00861999999999996
329791,"Milin",2505,2570,65,0.60201,0.60345,-0.00144
330984,"Dr Paramjit Singh",2506,1068,-1438,0.60201,0.63649,-0.03448
332845,"alogarme",2507,686,-1821,0.60201,0.64224,-0.04023
329324,"Hans",2508,2139,-369,0.60201,0.62069,-0.0186799999999999
329876,"alvaroof89",2509,2602,93,0.60201,0.59914,0.00287000000000004
335014,"Gene Biome",2510,1983,-527,0.60201,0.625,-0.02299
337592,"JuanChumpitaz",2511,1156,-1355,0.60201,0.63506,-0.0330499999999999
339252,"Benjamin Lira Luttges",2512,1904,-608,0.60201,0.62644,-0.02443
339641,"José",2513,2481,-32,0.60201,0.61351,-0.0115
