"USER_ID"	"YOB"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Party"	"Q124742"	"Q124122"	"Q123464"	"Q123621"	"Q122769"	"Q122770"	"Q122771"	"Q122120"	"Q121699"	"Q121700"	"Q120978"	"Q121011"	"Q120379"	"Q120650"	"Q120472"	"Q120194"	"Q120012"	"Q120014"	"Q119334"	"Q119851"	"Q119650"	"Q118892"	"Q118117"	"Q118232"	"Q118233"	"Q118237"	"Q117186"	"Q117193"	"Q116797"	"Q116881"	"Q116953"	"Q116601"	"Q116441"	"Q116448"	"Q116197"	"Q115602"	"Q115777"	"Q115610"	"Q115611"	"Q115899"	"Q115390"	"Q114961"	"Q114748"	"Q115195"	"Q114517"	"Q114386"	"Q113992"	"Q114152"	"Q113583"	"Q113584"	"Q113181"	"Q112478"	"Q112512"	"Q112270"	"Q111848"	"Q111580"	"Q111220"	"Q110740"	"Q109367"	"Q108950"	"Q109244"	"Q108855"	"Q108617"	"Q108856"	"Q108754"	"Q108342"	"Q108343"	"Q107869"	"Q107491"	"Q106993"	"Q106997"	"Q106272"	"Q106388"	"Q106389"	"Q106042"	"Q105840"	"Q105655"	"Q104996"	"Q103293"	"Q102906"	"Q102674"	"Q102687"	"Q102289"	"Q102089"	"Q101162"	"Q101163"	"Q101596"	"Q100689"	"Q100680"	"Q100562"	"Q99982"	"Q100010"	"Q99716"	"Q99581"	"Q99480"	"Q98869"	"Q98578"	"Q98059"	"Q98078"	"Q98197"	"Q96024"
4639	1993	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"Republican"	"dnr"	"dnr"	"No"	"No"	"Yes"	"No"	"Public"	"dnr"	"Yes"	"No"	"Yes"	"dnr"	"No"	"Yes"	"Art"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Giving"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Cool headed"	"Odd hours"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"P.M."	"Yes"	"End"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"	"Mysterious"	"No"	"dnr"	"Tunes"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"No"	"PC"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"No"	"Yes"	"No"	"Rent"	"dnr"	"dnr"	"No"	"No"	"dnr"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"Yes"
4641	1971	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"Republican"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"Private"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Science"	"Study first"	"No"	"Yes"	"Yes"	"Yes"	"Giving"	"No"	"No"	"Idealist"	"No"	"No"	"Cool headed"	"Standard hours"	"Yes"	"Right"	"Yes"	"Yes"	"No"	"No"	"A.M."	"Yes"	"Start"	"No"	"Yes"	"Me"	"No"	"No"	"Yes"	"Yes"	"No"	"Mysterious"	"No"	"Yes"	"Talk"	"Technology"	"Yes"	"Yes"	"Yes"	"Yes"	"dnr"	"Demanding"	"No"	"dnr"	"Yes"	"dnr"	"No"	"Umm..."	"No"	"Space"	"Yes"	"In-person"	"Yes"	"Yes"	"Yes"	"Yes"	"Yay people!"	"Yes"	"Yes"	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"Yes"	"Own"	"Optimist"	"Dad"	"No"	"No"	"No"	"Yes"	"Check!"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes"
4642	1993	"Male"	"$50,000 - $74,999"	"Domestic Partners (no kids)"	"Current Undergraduate"	"Democrat"	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"Private"	"dnr"	"No"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Science"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Hot headed"	"Odd hours"	"No"	"Right"	"Yes"	"Yes"	"No"	"No"	"P.M."	"No"	"Start"	"Yes"	"Yes"	"Me"	"dnr"	"dnr"	"No"	"dnr"	"No"	"Mysterious"	"No"	"No"	"Tunes"	"Technology"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Supportive"	"No"	"PC"	"No"	"Risk-friendly"	"No"	"dnr"	"No"	"Space"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"No"	"No"	"No"	"Rent"	"dnr"	"Dad"	"Yes"	"No"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"
4643	1988	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"Bachelor's Degree"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Private"	"No"	"Yes"	"No"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"No"	"No"	"Pragmatist"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"No"	"End"	"Yes"	"Yes"	"Me"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"Cautious"	"No"	"Umm..."	"No"	"Space"	"Yes"	"In-person"	"Yes"	"Yes"	"Yes"	"dnr"	"Grrr people"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"No"	"Yes"	"No"	"No"	"No"	"Own"	"Pessimist"	"Dad"	"Yes"	"No"	"No"	"No"	"Check!"	"dnr"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"dnr"
4645	1983	"Male"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"Republican"	"dnr"	"No"	"No"	"No"	"dnr"	"No"	"Private"	"No"	"No"	"No"	"No"	"dnr"	"dnr"	"Yes"	"Science"	"Try first"	"Yes"	"Yes"	"Yes"	"No"	"Giving"	"No"	"No"	"Pragmatist"	"No"	"No"	"Cool headed"	"Standard hours"	"No"	"Happy"	"Yes"	"Yes"	"dnr"	"Yes"	"A.M."	"Yes"	"Start"	"No"	"No"	"Circumstances"	"dnr"	"No"	"Yes"	"Yes"	"No"	"Mysterious"	"dnr"	"dnr"	"Talk"	"People"	"No"	"Yes"	"Yes"	"dnr"	"dnr"	"Supportive"	"No"	"PC"	"No"	"Cautious"	"No"	"Umm..."	"No"	"Space"	"Yes"	"In-person"	"No"	"Yes"	"No"	"Yes"	"Grrr people"	"Yes"	"Yes"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"Yes"	"No"	"Own"	"Pessimist"	"Dad"	"dnr"	"No"	"No"	"Yes"	"Nope"	"Yes"	"No"	"No"	"No"	"No"	"No"	"Only-child"	"No"	"No"	"No"
4647	1980	"Female"	"$75,000 - $100,000"	"Married (no kids)"	"High School Diploma"	"Republican"	"dnr"	"No"	"No"	"Yes"	"No"	"No"	"Public"	"No"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Science"	"Study first"	"No"	"No"	"Yes"	"Yes"	"Giving"	"Yes"	"No"	"Idealist"	"Yes"	"No"	"Cool headed"	"Odd hours"	"No"	"Happy"	"No"	"Yes"	"Yes"	"No"	"P.M."	"Yes"	"Start"	"Yes"	"Yes"	"Circumstances"	"Yes"	"No"	"No"	"No"	"Yes"	"TMI"	"Yes"	"No"	"Tunes"	"People"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Supportive"	"No"	"PC"	"Yes"	"Risk-friendly"	"No"	"Umm..."	"No"	"Socialize"	"Yes"	"Online"	"Yes"	"No"	"No"	"Yes"	"Yay people!"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"Rent"	"Optimist"	"Mom"	"Yes"	"Yes"	"Yes"	"Yes"	"Nope"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"No"
4648	1980	"Male"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"No"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Hot headed"	"Standard hours"	"No"	"Right"	"Yes"	"Yes"	"dnr"	"dnr"	"P.M."	"No"	"End"	"Yes"	"No"	"Me"	"dnr"	"No"	"No"	"No"	"Yes"	"TMI"	"Yes"	"No"	"Tunes"	"People"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Supportive"	"Yes"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"No"	"No"	"Yes"	"No"	"Own"	"Optimist"	"Dad"	"Yes"	"Yes"	"Yes"	"No"	"Nope"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes"
4649	1985	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"Republican"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"Public"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Science"	"Study first"	"Yes"	"Yes"	"No"	"No"	"Giving"	"No"	"No"	"Pragmatist"	"No"	"No"	"Cool headed"	"Odd hours"	"No"	"Happy"	"Yes"	"Yes"	"No"	"Yes"	"P.M."	"Yes"	"Start"	"Yes"	"Yes"	"Circumstances"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Mysterious"	"No"	"No"	"Tunes"	"People"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Demanding"	"No"	"Mac"	"No"	"Risk-friendly"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"In-person"	"No"	"No"	"Yes"	"Yes"	"Grrr people"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"	"Yes"	"Rent"	"Pessimist"	"Dad"	"No"	"No"	"No"	"Yes"	"Nope"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"
4650	1994	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"Democrat"	"No"	"No"	"No"	"Yes"	"No"	"dnr"	"Public"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Science"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Pragmatist"	"No"	"dnr"	"Cool headed"	"Odd hours"	"No"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"P.M."	"Yes"	"dnr"	"Yes"	"No"	"Circumstances"	"dnr"	"Yes"	"Yes"	"Yes"	"No"	"Mysterious"	"No"	"dnr"	"Tunes"	"People"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Supportive"	"No"	"Mac"	"No"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Optimist"	"Dad"	"dnr"	"No"	"dnr"	"No"	"dnr"	"No"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"
4652	1990	"Female"	"over $150,000"	"Domestic Partners (no kids)"	"Doctoral Degree"	"Democrat"	"No"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"	"Private"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Art"	"Study first"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"No"	"No"	"Pragmatist"	"Yes"	"No"	"Cool headed"	"Odd hours"	"No"	"Happy"	"Yes"	"Yes"	"No"	"No"	"P.M."	"Yes"	"End"	"Yes"	"No"	"Circumstances"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mysterious"	"No"	"Yes"	"Talk"	"People"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Demanding"	"No"	"Mac"	"Yes"	"Risk-friendly"	"No"	"Yes!"	"No"	"Socialize"	"Yes"	"In-person"	"No"	"No"	"Yes"	"Yes"	"Yay people!"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Own"	"Optimist"	"Dad"	"Yes"	"No"	"Yes"	"Yes"	"dnr"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"
4653	1969	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Doctoral Degree"	"Democrat"	"dnr"	"No"	"No"	"Yes"	"No"	"Yes"	"Public"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Art"	"Study first"	"No"	"Yes"	"Yes"	"No"	"Giving"	"Yes"	"Yes"	"Pragmatist"	"No"	"No"	"Cool headed"	"Standard hours"	"Yes"	"Happy"	"No"	"Yes"	"Yes"	"No"	"A.M."	"Yes"	"Start"	"Yes"	"No"	"Circumstances"	"Yes"	"Yes"	"No"	"Yes"	"No"	"TMI"	"Yes"	"No"	"Tunes"	"People"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Supportive"	"No"	"Mac"	"Yes"	"Risk-friendly"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"In-person"	"Yes"	"Yes"	"Yes"	"Yes"	"Yay people!"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Own"	"Optimist"	"Mom"	"Yes"	"Yes"	"Yes"	"Yes"	"Check!"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"
4654	1963	"Female"	"$50,000 - $74,999"	"Single (w/kids)"	"Master's Degree"	"Democrat"	"dnr"	"No"	"dnr"	"dnr"	"No"	"Yes"	"Public"	"No"	"Yes"	"No"	"No"	"No"	"dnr"	"Yes"	"Art"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"Giving"	"Yes"	"No"	"Pragmatist"	"No"	"Yes"	"dnr"	"dnr"	"No"	"Happy"	"dnr"	"Yes"	"No"	"Yes"	"A.M."	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Mysterious"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"Yes"	"Cautious"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Grrr people"	"Yes"	"No"	"dnr"	"No"	"dnr"	"No"	"Yes"	"No"	"dnr"	"No"	"No"	"dnr"	"dnr"	"Optimist"	"Dad"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4656	1997	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes!"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"	"No"	"No"	"dnr"	"No"	"dnr"	"No"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"Yes"	"Yes"	"No"	"Yes"	"dnr"	"dnr"	"Yes"
4658	1994	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"No"	"P.M."	"Yes"	"End"	"Yes"	"Yes"	"Circumstances"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4659	1983	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"Republican"	"dnr"	"No"	"No"	"Yes"	"No"	"No"	"Public"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"Art"	"Try first"	"No"	"No"	"No"	"Yes"	"Giving"	"Yes"	"No"	"dnr"	"No"	"No"	"Cool headed"	"Odd hours"	"No"	"Happy"	"No"	"Yes"	"Yes"	"No"	"P.M."	"Yes"	"Start"	"Yes"	"Yes"	"Me"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Mysterious"	"No"	"No"	"dnr"	"dnr"	"No"	"No"	"No"	"No"	"Yes"	"Supportive"	"No"	"Mac"	"Yes"	"Risk-friendly"	"No"	"dnr"	"No"	"dnr"	"dnr"	"In-person"	"Yes"	"Yes"	"Yes"	"No"	"Yay people!"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Rent"	"Optimist"	"Dad"	"No"	"No"	"No"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"
4660	1971	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"Republican"	"dnr"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Public"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Art"	"Try first"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Hot headed"	"Odd hours"	"Yes"	"Happy"	"Yes"	"Yes"	"No"	"Yes"	"P.M."	"Yes"	"Start"	"Yes"	"No"	"Circumstances"	"Yes"	"Yes"	"No"	"Yes"	"No"	"TMI"	"Yes"	"Yes"	"Tunes"	"Technology"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Demanding"	"Yes"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Online"	"No"	"No"	"Yes"	"No"	"Grrr people"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Own"	"Optimist"	"Mom"	"No"	"Yes"	"Yes"	"Yes"	"Nope"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"
4661	1966	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Risk-friendly"	"No"	"Umm..."	"No"	"Space"	"No"	"In-person"	"Yes"	"No"	"Yes"	"No"	"Yay people!"	"Yes"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Optimist"	"Mom"	"dnr"	"Yes"	"Yes"	"Yes"	"Check!"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"
4662	1968	"Male"	"$100,001 - $150,000"	"Domestic Partners (no kids)"	"Master's Degree"	"Democrat"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Tunes"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Supportive"	"No"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Check!"	"dnr"	"No"	"No"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4664	1983	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"Democrat"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"	"Public"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Yes"	"Yes"	"Science"	"Study first"	"dnr"	"No"	"Yes"	"No"	"Giving"	"dnr"	"No"	"Pragmatist"	"No"	"Yes"	"dnr"	"Standard hours"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"End"	"dnr"	"dnr"	"Me"	"Yes"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"No"	"Yes"	"Demanding"	"No"	"dnr"	"Yes"	"Cautious"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"In-person"	"No"	"Yes"	"dnr"	"Yes"	"Yay people!"	"Yes"	"Yes"	"No"	"dnr"	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"No"	"Yes"	"Nope"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"
4665	1944	"Male"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"Yes"	"dnr"	"Study first"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Pragmatist"	"Yes"	"No"	"Hot headed"	"Standard hours"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"No"	"No"	"TMI"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Grrr people"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Check!"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4667	1983	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Science"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Hot headed"	"dnr"	"dnr"	"Right"	"No"	"dnr"	"dnr"	"dnr"	"P.M."	"dnr"	"Start"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"No"	"PC"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"In-person"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Optimist"	"Mom"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"
